"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"mlds.ob","0.14","0.15","0.531","-0.40","2,318","2,000","-71.8%","-62.1%","860.0K","5.73M","1.40M","0.04","26.67%","none","0.43","-0.01","0.00","0.69","0.13","0.35","none","0.22","3.97M","-2,000","-29.0K","-0.7%","-2.5%","Dec 31","none","-1.06%","-1.18%","9.89","0","752.0K","none"
