"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","13-Week Change","13-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"crwvf.ob","0.30","0.335","0.74","0","0","-45.1%","-37.0%","34.5M","103.0M","95.8M","none","none","0.66","0.03","0.00","0.26","0.10","0.51","10.81","1.28","24.2M","1.30M","1.92M","12.9%","-1.1%","June 30","none","3.48%","2.95%","1.41","0.18","10.8M","none"
