"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"pwg","31.25","43.30","43.75","0.30","9,591","6,000","+33.2%","+78.7%","7.05B","162.9M","151.5M","none","none","19.02","3.26","1.02","45.30","1.35","2.28","13.29","0.96","7.47B","996.4M","539.6M","7.0%","6.4%","Dec 31","none","3.93%","17.75%","0.39","1.63","219.6M","7,000","0.0%","5,000","1.40","5,000","4"
