"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"smtf","13.40","16.46","53.125","1.42","1.66M","1.35M","-68.0%","-57.1%","916.9M","55.7M","39.0M","none","4.95","0.02","0.04","4.46","1.98","3.32","783.81","3.69","253.2M","9.55M","1.57M","0.6%","0%","Dec 31","none","0.46%","0.60%","3.03","0","122.8M","3.53M","9.0%","2.08M","1.89","1.86M","1"
