"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short"
"fulb.ob","28.00","33.50","40.00","0","0","-14.1%","+15.2%","16.5M","493.0K","400.0K","none","none","29.91","2.88","0.68","20.86","8.01","1.12","11.64","1.61","10.3M","none","1.42M","13.8%","Dec 31","none","1.02%","10.10%","none","0","3.95M","none"
