"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares/ADR"
"fuway.ob","53.50","58.00","294.00","0","0","-78.4%","-71.0%","3.80B","65.5M","64.9M","none","none","85.11","20.59","7.20","101.74","23.81","0.68","2.82","0.57","6.75B","818.1M","1.37B","20.2%","7.0%","Mar 31","none","9.96%","22.45%","1.42","0.50","1.56B","none","1"
