"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"aho","25.15","28.20","33.49","0.59","150.9K","134.0K","-4.4%","+28.2%","23.1B","817.9M","572.5M","none","3.43","1.36","0.33","68.89","1.26","8.22","20.72","0.41","57.0B","2.42B","1.11B","2.1%","4.1%","Dec 31","none","none","5.59%","60.03%","0.93","4.19","1.05B","522.0K","0.1%","588.0K","2.46","212.0K","1"
