"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"http.ob","3.60","4.875","8.75","6,727","3,000","-35.5%","-13.6%","282.0M","57.8M","13.9M","none","1.80","-0.54","-0.21","0.01","0.03","2.70","none","468.05","453.0K","-14.4M","-24.0M","none","none","Dec 31","none","-38.74%","-41.22%","0.56","0.03","1.93M","none"
