"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"repb","8.563","14.25","18.99","0.72","27.5K","4,000","+50.0%","+101.2%","161.5M","11.3M","6.10M","none","none","15.85","-0.87","-0.27","15.58","5.30","0.90","none","0.92","174.5M","none","-9.50M","-4.3%","Dec 31","none","-0.31%","-5.39%","none","0.16","60.1M","31.0K","0.5%","21.0K","1.07","29.0K"
