"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"cfic","10.00","14.75","15.62","-0.01","3,864","1,000","+47.5%","+97.8%","31.7M","2.15M","1.20M","0.25","1.70%","none","15.52","-1.76","0.15","9.44","1.76","0.95","none","1.56","20.7M","none","-3.84M","-9.1%","Dec 31","none","-0.73%","-11.31%","none","0","3.78M","0","0","5,000"
