"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"ffbk","11.188","15.25","17.48","-0.06","12.6K","6,000","+29.8%","+74.1%","84.2M","5.52M","5.00M","0.20","1.31%","none","17.06","0.84","0.26","8.09","1.12","0.89","18.09","1.89","44.1M","none","4.60M","10.4%","37.7%","Sep 30","none","none","0.78%","5.96%","none","none","0","8,000","0.2%","10.0K","0.80","10.0K"
