"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"ups","46.15","51.00","64.313","1.15M","1.22M","-14.5%","+14.7%","57.4B","1.13B","1.06B","0.76","1.49%","none","8.81","2.18","0.50","26.57","2.79","5.79","23.36","1.92","30.5B","5.53B","2.50B","8.2%","14.1%","Dec 31","none","none","11.27%","26.14%","1.51","0.46","0","7.02M","0.7%","7.88M","8.75","803.0K"
