"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"aib","16.80","19.00","25.813","0.70","107.9K","70.0K","-7.6%","+23.9%","8.35B","439.6M","435.2M","none","16.74","1.48","0.81","11.03","1.79","1.14","12.88","1.72","4.82B","none","645.1M","16.4%","Dec 31","none","1.09%","10.50%","none","0.30","768.3M","109.0K","0.0%","123.0K","1.98","55.0K","2"
