"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"nab","59.55","76.94","92.40","0.83","57.0K","42.0K","+7.8%","+44.6%","23.6B","306.2M","223.6M","none","none","39.24","5.67","3.34","32.21","10.38","1.96","13.56","2.39","10.1B","none","1.76B","18.5%","Sep 30","none","1.09%","16.30%","none","0.97","3.18B","1.15M","0.5%","1.09M","12.46","92.0K","5"
