"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"cmbc","5.92","6.40","8.13","0.19","1,500","3,000","-10.4%","+20.2%","17.1M","2.67M","1.70M","0.61","9.53%","4.82","0.46","0.08","9.59","17.88","1.33","14.07","0.67","25.7M","none","1.21M","4.7%","Dec 31","none","none","0.41%","9.77%","none","0","49.5M","0","1,000","2,000"
