"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"kare","0.65","1.05","12.00","1.95","52.2K","14.0K","-89.6%","-86.1%","7.22M","6.87M","6.00M","none","5.84","0.18","-0.01","8.55","0.09","0.18","5.77","0.12","59.3M","7.52M","1.30M","2.2%","8.7%","Dec 31","none","1.48%","3.28%","0.62","0.98","611.0K","48.0K","0.8%","40.0K","1.02","47.0K"
