"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares/ADR"
"fjtsy.ob","37.00","37.00","102.00","1.17","6,818","6,000","-61.3%","-48.0%","14.6B","395.4M","296.6M","none","none","25.08","0.18","-0.18","114.00","6.60","1.48","209.04","0.33","44.8B","1.99B","69.6M","0.3%","4.4%","Mar 31","none","0.33%","0.71%","1.12","1.35","2.61B","none","5"
