"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"umpq","7.375","12.34","14.60","0.62","26.7K","14.0K","+55.5%","+108.5%","178.1M","14.4M","12.1M","0.16","1.30%","none","5.81","0.63","0.21","3.31","3.05","2.12","19.59","3.73","65.1M","none","10.6M","16.3%","Dec 31","none","none","1.50%","14.89%","none","0","0","334.0K","2.8%","303.0K","11.13","30.0K"
