"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"crfh","5.313","9.49","22.50","7,727","2,000","-54.0%","-38.3%","48.3M","5.09M","400.0K","none","30.41","-9.80","-1.55","10.79","23.88","0.31","none","0.88","55.0M","-8.32M","-50.0M","-90.8%","-28.3%","Sep 30","none","-24.93%","-27.68%","17.01","0.12","121.9M","178.0K","44.5%","21.0K","9.37","19.0K","1"
