"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"gle","0.65","1.08","2.64","21.0K","20.0K","-47.3%","-37.0%","22.4M","20.7M","12.9M","none","none","0.17","-0.52","-0.22","0.61","0.06","6.54","none","1.76","12.2M","-8.00M","-10.3M","-84.3%","-85.5%","June 30","none","-49.49%","-104.16%","1.02","1.91","1.16M","0","0","15.0K"
