"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"gnvc","1.50","3.10","11.75","99.4K","98.0K","-31.1%","-17.6%","56.0M","18.1M","12.2M","none","none","2.12","-1.27","-0.31","0.46","0.96","1.46","none","6.76","6.87M","-10.8M","-15.9M","none","none","Dec 31","none","none","-35.50%","-48.23%","6.18","0.17","33.8M","1,000","0.0%","2,000","0.01","95.0K"
