"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"tsc","2.75","3.00","3.50","0.33","3,045","1,000","-12.7%","+17.0%","13.2M","4.41M","1.70M","0.08","2.67%","9.97","0.01","0.07","7.01","1.66","0.30","214.29","0.43","30.2M","1.77M","56.0K","0.2%","0.2%","Dec 31","none","0.10%","0.13%","4.98","0.23","7.30M","2,000","0.1%","0","0.50","4,000"
