"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"sadl.ob","17.75","25.00","28.00","227","0","+8.7%","+45.8%","22.2M","888.0K","200.0K","0.60","2.40%","none","15.22","0.91","4.57","28.96","2.46","1.64","27.47","0.86","25.9M","4.52M","812.0K","3.1%","7.4%","Dec 31","none","3.94%","7.07%","1.55","0.38","2.18M","0","0","0"
