"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"atva.ob","0.001","0.006","0.11","10.9K","0","-62.5%","-49.7%","62.0K","10.3M","3.80M","none","5.25","-3.83","-0.81","0.94","none","0.00","none","0.01","3.34M","-19.8M","-13.4M","none","none","Aug 31","none","-11.62%","-60.17%","none","4.08","-173.0K","0","4,000","0"
