"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"gpn","16.25","29.95","37.30","123.2K","80.0K","+22.4%","+46.4%","1.09B","36.5M","19.4M","0.16","0.53%","none","7.78","0.90","0.34","11.85","0.02","3.85","33.20","2.53","377.0M","82.9M","27.9M","7.4%","15.7%","May 31","none","7.96%","14.48%","1.04","0.24","657.0K","1.02M","5.3%","1.02M","7.08","144.0K"
