"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"cnbc","12.60","17.60","22.75","0.15","1,955","1,000","+15.5%","+54.9%","69.3M","3.94M","3.50M","0.60","3.41%","10.70","1.42","0.38","none","4.03","1.65","12.43","none","none","none","5.58M","none","Dec 31","none","none","0.97%","14.04%","none","0","0","0","1,000","3,000"
