"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"wtfc","15.375","28.48","32.12","0.19","39.0K","31.0K","+75.3%","+135.0%","275.1M","9.66M","8.00M","0.14","0.49%","none","14.29","1.86","0.49","18.02","5.81","1.99","15.30","1.58","167.6M","none","17.3M","10.3%","Dec 31","none","0.78%","15.04%","none","0.24","56.2M","135.0K","1.7%","135.0K","2.87","47.0K"
