"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"pme","3.25","6.95","32.00","2.39","262.7K","197.0K","-76.9%","-69.0%","221.9M","31.9M","21.1M","0.12","1.73%","none","10.09","-0.95","-0.92","13.22","1.74","0.69","none","0.53","424.0M","75.4M","-30.5M","-7.2%","7.8%","Dec 31","none","none","-3.76%","-8.94%","1.43","1.22","0","2.21M","10.5%","1.28M","15.07","147.0K"
