"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"f","14.70","16.05","31.42","0.99","5.92M","5.57M","-37.8%","-16.6%","29.1B","1.81B","1.79B","0.60","3.74%","7.21","0.34","-0.38","88.67","3.45","2.23","47.91","0.18","163.9B","14.2B","681.0M","0.4%","2.5%","Dec 31","none","none","0.26%","4.08%","none","12.66","0","19.4M","1.1%","18.1M","2.86","6.79M"
