"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"pnbc","11.938","15.56","17.38","0.23","636","0","+23.9%","+66.1%","51.4M","3.31M","2.90M","0.48","3.08%","13.94","1.60","0.38","none","4.49","1.12","9.70","none","none","none","5.45M","none","Dec 31","none","none","1.06%","11.73%","none","0.04","0","0","0","1,000"
