"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"netr.ob","0.06","0.06","4.505","3,864","1,000","-98.0%","-97.3%","134.0K","2.24M","900.0K","none","0.82","-4.88","-1.32","0.34","2.01","0.07","none","0.17","771.0K","-11.0M","-10.9M","none","none","Dec 31","none","-84.61%","-223.55%","0.91","1.68","4.51M","0","0","5,000"
