"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (10-day avg)","4-Week Change","4-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"shcc.ob","0.03","0.04","4.00","118.0K","-91.7%","-91.6%","772.0K","19.3M","1.00M","none","none","-0.01","0","-0.01","none","none","none","none","none","0","none","0","none","none","Dec 31","none","0.00%","none","0.63","none","none","none"
