"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","13-Week Change","13-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"amsg","21.91","24.43","31.13","229.9K","438.0K","-14.0%","-1.3%","489.4M","20.0M","15.4M","none","none","8.66","0.72","0.19","10.45","0.60","2.82","34.02","2.34","186.5M","69.4M","12.9M","6.9%","33.1%","Dec 31","none","none","6.50%","12.36%","3.98","0.08","10.8M","863.0K","5.6%","761.0K","4.59","188.0K"
