"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"umc","4.25","5.70","14.063","2.19M","2.61M","-49.3%","-32.1%","13.1B","2.29B","2.09B","none","none","3.08","0.23","-0.04","1.00","0.77","1.85","25.22","5.71","2.39B","969.6M","502.4M","21.0%","33.4%","Dec 31","none","none","5.51%","7.22%","2.46","0.18","49.7B","14.5M","0.7%","15.7M","7.54","1.92M","1"
