"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"fccg","1.90","2.47","3.00","0.07","2,318","1,000","-2.4%","+30.9%","26.0M","10.5M","6.80M","0.52","21.05%","none","4.77","-2.49","-0.09","1.21","0.21","0.52","none","2.03","12.8M","-17.2M","-26.2M","none","none","Dec 31","none","-16.62%","-49.68%","none","1.63","2.21M","1,000","0.0%","0","1.00","1,000"
