"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"rtrn.ob","0.02","0.028","1.125","52.3K","23.0K","-90.7%","-88.8%","472.0K","16.9M","8.60M","none","none","0.77","-1.04","-0.12","0.53","0.26","0.04","none","0.05","3.61M","-5.48M","-6.30M","none","none","Aug 31","none","-52.01%","-92.26%","3.32","0.06","3.58M","0","5,000","112.0K"
