"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short"
"ipnc.ob","5.00","6.25","8.00","45","0","-21.9%","+4.8%","3.99M","638.0K","600.0K","none","none","8.78","-0.28","0.00","4.76","1.64","0.71","none","1.31","2.94M","none","-161.0K","-5.5%","Dec 31","none","-0.42%","-2.89%","none","0","1.04M","none"
