"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short"
"vfnl.ob","20.50","22.00","30.25","0.32","182","0","-20.0%","+7.3%","87.5M","3.98M","3.30M","0.68","3.09%","none","13.31","1.51","0.32","9.09","6.18","1.65","14.53","2.42","36.2M","none","6.02M","16.6%","Dec 31","none","1.21%","11.90%","none","0","24.6M","none"
