"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"cass","17.125","21.00","24.50","0.02","2,091","3,000","+21.7%","+63.3%","66.7M","3.17M","2.40M","0.80","3.81%","16.80","2.20","0.59","12.91","7.56","1.25","9.56","1.63","42.8M","none","7.27M","17.0%","Dec 31","none","none","1.30%","13.49%","none","0","0","1,000","0.0%","0","1.00","1,000"
