"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"prvl","0.65","1.84","13.50","1.42","39.8K","67.0K","-85.3%","-80.3%","12.7M","6.92M","4.30M","none","none","-5.66","none","-0.80","none","0.01","none","none","none","none","10.8M","-4.26M","none","-4.4%","Dec 31","none","none","none","none","0.82","none","0","519.0K","12.1%","521.0K","129.75","4,000"
