"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","13-Week Change","13-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"hpla","3.45","11.78","15.74","373.0K","219.0K","-15.6%","-3.1%","297.2M","25.2M","6.00M","none","none","0.07","0.11","0.04","0.93","0","179.76","109.07","12.63","20.7M","6.68M","2.28M","11.0%","23.5%","Mar 31","none","none","23.14%","242.74%","1.07","1.07","67.7M","808.0K","13.5%","71.0K","1.70","475.0K"
