"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"usxp.ob","0.013","0.042","0.282","3.51","6.36M","4.84M","-30.0%","-6.1%","3.62M","86.1M","66.2M","none","-0.02","-0.07","-0.07","0","0","none","none","997.27","2,000","-3.18M","-3.48M","none","none","June 30","none","-168.84%","none","0.04","none","39.0K","none"
