"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"bdco","2.50","3.17","5.563","0.25","545","0","-25.4%","+0.0%","19.1M","6.02M","3.70M","none","1.32","-1.65","-0.01","1.39","0.62","2.40","none","2.28","8.36M","-6.55M","-9.86M","none","none","Dec 31","none","-62.01%","-100.67%","1.87","0.01","3.75M","0","0","0"
