"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"aoxy.ob","0.006","0.014","0.045","12.7K","12.0K","-12.5%","+17.3%","462.0K","33.0M","25.7M","none","-0.01","-0.02","-0.00","0.00","none","none","none","9.43","44.0K","-98.0K","-660.0K","none","none","June 30","none","-170.46%","none","0.12","none","none","none"
