"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"mar","27.30","31.33","50.50","0.69","1.33M","1.19M","-20.8%","+6.2%","7.57B","241.5M","193.0M","0.26","0.83%","none","15.05","1.95","0.39","40.04","3.62","2.08","16.11","0.78","10.4B","1.00B","501.0M","4.8%","7.7%","Dec 29","none","none","5.97%","14.74%","1.06","0.64","874.0M","8.74M","4.5%","8.30M","9.50","920.0K"
