"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","13-Week Change","13-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"dlx","28.10","35.00","36.10","318.3K","331.0K","+10.0%","+26.2%","2.32B","66.4M","53.1M","1.48","4.23%","2.13","2.48","0.75","17.74","0.24","16.45","14.09","1.97","1.26B","364.5M","175.7M","13.9%","22.8%","Dec 31","none","25.20%","66.12%","0.40","0.81","15.9M","1.62M","3.0%","2.05M","5.03","322.0K"
