"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","13-Week Change","13-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"gmr","8.50","9.35","18.04","42.6K","34.0K","-18.3%","-6.3%","345.9M","37.0M","33.3M","none","none","13.04","none","0.29","none","2.01","0.72","none","none","none","104.5M","10.8M","none","44.2%","Dec 31","none","none","none","2.23%","1.26","0.48","0","25.0K","0.1%","32.0K","0.57","44.0K"
