"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"vod","17.97","23.12","40.375","0.82","4.22M","2.84M","-42.7%","-23.2%","141.8B","6.13B","6.09B","none","32.53","-1.67","-0.51","3.48","2.97","0.71","none","6.65","21.8B","6.93B","-10.3B","-62.5%","-42.9%","Mar 31","none","-5.79%","-5.02%","1.43","0","19.3B","34.3M","0.6%","54.5M","7.12","4.82M","1"
