"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (10-day avg)","4-Week Change","4-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"cbci.ob","1.10","1.65","2.75","1,000","+50.0%","+51.8%","35.1M","21.3M","12.6M","none","none","-0.05","-0.19","-0.04","none","0","none","none","none","0","-1.93M","-3.63M","none","none","Dec 31","none","-916.04%","none","0.01","none","6,000","none"
