"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"snbj","12.25","16.01","17.00","0.28","500","1,000","+23.2%","+65.2%","54.0M","3.37M","2.60M","0.32","2.00%","9.74","1.17","0.36","none","6.07","1.64","13.67","none","none","none","3.96M","none","Dec 31","none","none","0.96%","12.57%","none","0","0","0","0","1,000"
