"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"arba","1.42","3.30","141.063","3.72","3.85M","5.47M","-97.3%","-96.3%","853.4M","258.6M","219.8M","none","4.47","-11.07","-0.89","1.67","0.96","0.74","none","1.97","408.8M","-1.66B","-2.68B","none","none","Sep 30","none","none","-98.98%","-115.01%","1.28","0","261.0M","17.9M","8.2%","17.8M","4.63","3.87M"
