"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"autn","2.50","4.17","59.125","18.5K","17.0K","-91.8%","-89.0%","530.5M","127.2M","73.8M","none","1.22","0.09","0.00","0.46","1.15","3.43","47.39","9.07","60.6M","8.60M","11.6M","19.2%","10.2%","Dec 31","none","7.02%","7.86%","9.91","0","146.2M","557.0K","0.8%","582.0K","50.64","11.0K","1"
