"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"maj","1.375","2.45","2.80","0.25","3,591","2,000","+22.5%","+64.3%","15.2M","6.20M","3.60M","none","none","6.77","-0.09","-0.06","21.00","0.00","0.36","none","0.12","131.4M","5.12M","-562.0K","-0.4%","1.1%","Jan 27","none","none","-0.81%","-1.32%","2.74","0.52","14.0K","0","0","10.0K"
