"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"tirtz.ob","3.75","5.29","8.95","-0.26","591","0","+36.5%","+83.1%","7.33M","1.39M","900.0K","0.82","15.48%","none","0.75","1.27","0.21","1.37","1.10","7.06","4.17","3.85","1.90M","1.79M","1.76M","92.5%","94.0%","Dec 31","none","105.22%","158.68%","2.69","0","1.53M","none"
