"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"utci","2.08","3.05","10.375","1.01","83.8K","52.0K","-68.9%","-58.3%","85.5M","28.0M","12.6M","none","3.25","-1.18","-0.25","1.68","0.35","0.94","none","1.82","43.5M","-38.4M","-30.6M","-93.6%","none","Oct 1","none","none","-22.79%","-30.26%","1.59","0.29","9.15M","277.0K","2.2%","327.0K","6.29","44.0K"
