"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"ilog","4.54","8.00","35.75","1.51","36.6K","52.0K","-73.3%","-64.2%","122.4M","15.3M","13.6M","none","none","1.71","0.14","-0.07","4.68","1.30","4.68","57.97","1.71","83.6M","718.0K","2.56M","3.1%","0.9%","June 30","none","none","5.12%","10.41%","1.76","0.13","22.0M","87.0K","0.6%","70.0K","1.38","63.0K","1"
