"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"pbtc","9.148","11.30","13.58","0.02","4,227","1,000","+0.9%","+35.4%","64.0M","5.66M","2.50M","0.40","3.54%","11.66","1.09","0.26","9.41","5.61","0.97","10.35","1.20","53.3M","none","6.20M","11.6%","Dec 31","none","none","0.92%","9.70%","none","0","0","0","0","12.0K"
