"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"fnlc","14.75","20.10","21.99","-0.01","909","0","+36.3%","+82.7%","48.0M","2.39M","1.90M","0.84","4.18%","none","14.76","2.19","0.59","none","4.66","1.36","9.20","none","none","none","5.32M","none","Dec 31","none","none","1.33%","15.81%","none","0","0","0","1,000","1,000"
