"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"VC","9.75","13.44","21.72","841.3K","886.0K","-11.1%","+16.9%","1.76B","130.7M","129.4M","0.24","1.79%","none","26.01","-0.38","-0.30","142.23","9.67","0.52","none","0.09","18.6B","-54.0M","-48.0M","-0.1%","-0.3%","Dec 31","none","-0.20%","-1.36%","1.39","0.58","1.26B","1.31M","1.0%","990.0K","1.81","720.0K"
