"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"FNSR","3.14","5.89","44.125","2.43M","3.63M","-86.6%","-82.3%","1.13B","191.8M","82.5M","none","5.00","-0.94","-0.40","1.18","0.65","1.18","none","5.00","195.8M","-108.2M","-158.0M","-80.7%","none","Apr 30","none","-19.37%","-21.12%","3.93","0.00","119.8M","9.86M","11.9%","6.67M","3.47","2.84M"
