"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"CGA","5.00","6.18","12.48","0.88","51.7K","48.0K","-20.9%","+4.4%","1.93B","312.1M","309.0M","0.14","2.27%","none","15.54","-4.67","-1.89","40.85","1.00","0.40","none","0.15","12.8B","-377.5M","-1.47B","-14.7%","-14.4%","Dec 30","none","-15.12%","-26.79%","2.00","1.09","312.6M","22.0K","0.0%","22.0K","0.35","62.0K","1"
