"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"TRO","3.80","4.73","14.188","1.99","141.7K","160.0K","-56.5%","-42.6%","577.8M","122.2M","19.8M","none","none","2.86","0.37","0.15","3.20","1.77","1.65","12.82","1.48","400.3M","83.5M","46.1M","9.1%","20.0%","Dec 31","none","5.28%","13.64%","1.34","0","216.3M","201.0K","1.0%","202.0K","1.69","119.0K","1"
