"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"CLPT","0.72","1.60","19.00","20.3K","27.0K","-90.2%","-87.1%","17.2M","10.7M","6.00M","none","none","5.82","-1.53","0.47","none","0.41","0.28","none","none","none","-11.6M","-16.1M","none","none","June 30","none","none","-19.49%","-22.40%","1.09","0.19","687.0K","20.0K","0.3%","20.0K","1.11","18.0K"
