"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"VGZ","0.031","0.10","0.25","-0.79","111.4K","124.0K","+28.2%","+68.6%","9.07M","90.7M","83.5M","none","none","0.13","-0.23","-0.01","0.02","0.01","0.79","none","5.08","1.78M","-12.9M","-21.3M","none","none","Dec 31","none","-62.33%","-124.09%","4.67","0.01","577.0K","4,000","0.0%","0","0.04","95.0K"
